slug,url,status,bytes,path
the-pakistani-city-as-a-character-a-new-narrative-approach-to-pakistans-urbanisation-challenges,https://file.pide.org.pk/pdfpideresearch/discourse-2023-04-24-the-pakistani-city-as-a-character-a-new-narrative-approach-to-pakistans-urbanisation-challenges.pdf,already_present,4121620,pdfs/2023/08/discourse-2023-04-24-the-pakistani-city-as-a-character-a-new-narrative-approach-to-pakistans-urbanisation-challenges.pdf
the-little-mermaid-may-have-just-made-a-ground-breaking-statement-about-real-world-power-dynamics,https://file.pide.org.pk/pdfpideresearch/discourse-2023-04-25-the-little-mermaid-may-have-just-made-a-ground-breaking-statement-about-real-world-power-dynamics.pdf,already_present,2325806,pdfs/2023/08/discourse-2023-04-25-the-little-mermaid-may-have-just-made-a-ground-breaking-statement-about-real-world-power-dynamics.pdf
pide-bi-monthly-roundup-2,https://file.pide.org.pk/pdfpideresearch/discourse-2023-04-26-pide-bi-monthly-roundup.pdf,already_present,228766,pdfs/2023/08/discourse-2023-04-26-pide-bi-monthly-roundup.pdf
public-finance-management-reforms-in-pakistan-a-case-study-of-the-treasury-single-account-regimen,https://file.pide.org.pk/pdfpideresearch/wp-23-8-public-finance-management-reforms-in-pakistan.pdf,already_present,1299484,pdfs/2023/08/wp-23-8-public-finance-management-reforms-in-pakistan.pdf
the-biased-nature-of-the-corruption-perception-index,https://file.pide.org.pk/pdfpideresearch/pv-41-the-biased-nature-of-the-corruption-perception-index.pdf,already_present,1413055,pdfs/2023/07/pv-41-the-biased-nature-of-the-corruption-perception-index.pdf
energy-transition-green-dreams-brown-realities,https://file.pide.org.pk/pdfpideinpress/pip-energy-transition-green-dreams-brown-realities.pdf,already_present,62294,pdfs/2023/07/pip-energy-transition-green-dreams-brown-realities.pdf
assessment-of-policies-and-practices-for-e-waste-management-a-study-of-asia,https://file.pide.org.pk/pdfpideresearch/wp-23-7-assessment-of-policies-and-practices-for-e-waste-management-a-study-of-asia.pdf,already_present,1497434,pdfs/2023/07/wp-23-7-assessment-of-policies-and-practices-for-e-waste-management-a-study-of-asia.pdf
commentary-on-the-imf-standby-arrangement-with-pakistan-2023,https://file.pide.org.pk/pdfpideresearch/rr-commentary-on-the-imf-standby-arrangement-with-pakistan-2023.pdf,already_present,1107360,pdfs/2023/07/rr-commentary-on-the-imf-standby-arrangement-with-pakistan-2023.pdf
pakistans-energy-outlook,https://file.pide.org.pk/pdfpideinpress/pip-pakistans-energy-outlook.pdf,already_present,65251,pdfs/2023/07/pip-pakistans-energy-outlook.pdf
enhancing-the-delivery-of-financial-services-in-pakistan,https://file.pide.org.pk/pdfpideresearch/wb-121-enhancing-the-delivery-of-financial-services-in-pakistan.pdf,already_present,1289022,pdfs/2023/07/wb-121-enhancing-the-delivery-of-financial-services-in-pakistan.pdf
media-coverage-of-rasta-books-launch,https://file.pide.org.pk/pdfpideinpress/pip-media-coverage-of-rasta-books-launch.pdf,already_present,2372751,pdfs/2023/07/pip-media-coverage-of-rasta-books-launch.pdf
new-approach-to-investment,https://file.pide.org.pk/pdfpideinpress/pip-new-approach-to-investment.pdf,already_present,47521,pdfs/2023/07/pip-new-approach-to-investment.pdf
power-profits-plans-the-political-economy-of-housing-in-pakistan,https://file.pide.org.pk/pdfpideresearch/book-power-profits-and-plans-the-political-economy-of-housing-in-pakistan.pdf,already_present,35390558,pdfs/2023/07/book-power-profits-and-plans-the-political-economy-of-housing-in-pakistan.pdf
corporate-window-bridging-the-divide-in-revenue-systems,https://file.pide.org.pk/pdfpideinpress/pip-corporate-window-bridging-the-divide-in-revenue-systems.pdf,already_present,67821,pdfs/2023/07/pip-corporate-window-bridging-the-divide-in-revenue-systems.pdf
charter-of-power,https://file.pide.org.pk/pdfpideinpress/pip-charter-of-power.pdf,already_present,46285,pdfs/2023/07/pip-charter-of-power.pdf
the-economic-cost-of-internet-closure,https://file.pide.org.pk/pdfpideresearch/ig-02-the-economic-cost-of-internet-closure.pdf,already_present,2677130,pdfs/2023/07/ig-02-the-economic-cost-of-internet-closure.pdf
lost-dreams,https://file.pide.org.pk/pdfpideinpress/pip-lost-dreams.pdf,already_present,51449,pdfs/2023/07/pip-lost-dreams.pdf
newsletter-april-june-2023,https://file.pide.org.pk/pdfpideresearch/nl-02-newsletter-april-june-2023.pdf,already_present,7841464,pdfs/2023/07/nl-02-newsletter-april-june-2023.pdf
understanding-workplace-harassment-in-pakistan,https://file.pide.org.pk/pdfpideresearch/wb-120-understanding-workplace-harassment-in-pakistan.pdf,already_present,1505878,pdfs/2023/07/wb-120-understanding-workplace-harassment-in-pakistan.pdf
energy-measures-in-the-budget,https://file.pide.org.pk/pdfpideinpress/pip-energy-measures-in-the-budget.pdf,already_present,72976,pdfs/2023/07/pip-energy-measures-in-the-budget.pdf
path-to-prosperity-budget-priorities,https://file.pide.org.pk/uploads/pip-path-to-prosperity-budget-priorities.pdf,already_present,46922,pdfs/2023/06/pip-path-to-prosperity-budget-priorities.pdf
wheat-import-doors-not-closed-yet,https://file.pide.org.pk/uploads/pip-wheat-import-doors-not-closed-yet.pdf,already_present,67462,pdfs/2023/06/pip-wheat-import-doors-not-closed-yet.pdf
media-coverage-of-pide-basic-notes-8,https://file.pide.org.pk/pdfpideinpress/pip-media-coverage-of-pide-basic-notes-8.pdf,already_present,1696035,pdfs/2023/06/pip-media-coverage-of-pide-basic-notes-8.pdf
balancing-growth-and-inflation-targets-with-monetary-policy,https://file.pide.org.pk/uploads/rr-balancing-growth-and-inflation-targets-with-monetary-policy.pdf,already_present,1237429,pdfs/2023/06/rr-balancing-growth-and-inflation-targets-with-monetary-policy.pdf
language-homogamy-an-insight-into-marriage-and-language-in-pakistan,https://file.pide.org.pk/uploads/bn-08-language-homogamy-an-insight-into-marriage-and-language-in-pakistan.pdf,already_present,3202915,pdfs/2023/06/bn-08-language-homogamy-an-insight-into-marriage-and-language-in-pakistan.pdf
economics-is-always-political,https://file.pide.org.pk/pdfpideinpress/pip-economics-is-always-political.pdf,already_present,74330,pdfs/2023/06/pip-economics-is-always-political.pdf
managing-energy-imports-to-save-forex-reserves,https://file.pide.org.pk/pdfpideinpress/pip-managing-energy-imports-to-save-forex-reserves.pdf,already_present,68741,pdfs/2023/06/pip-managing-energy-imports-to-save-forex-reserves.pdf
traffic-management-congestion-mitigation-parking-policy-for-islamabad-capital-territory,https://file.pide.org.pk/pdfpideresearch/rr-traffic-management-and-congestion-mitigation-parking-policy-for-islamabad-capital-territory.pdf,already_present,267104311,pdfs/2023/06/rr-traffic-management-and-congestion-mitigation-parking-policy-for-islamabad-capital-territory.pdf
rethinking-trade,https://file.pide.org.pk/pdfpideinpress/pip-rethinking-trade.pdf,already_present,51620,pdfs/2023/06/pip-rethinking-trade.pdf
media-coverage-of-pide-macropolicy-lab-recommendation-for-budget-2023-24,https://file.pide.org.pk/pdfpideinpress/pip-media-coverage-of-pide-macropolicy-lab-recommendation-for-budget-2023-24.pdf,already_present,2894931,pdfs/2023/06/pip-media-coverage-of-pide-macropolicy-lab-recommendation-for-budget-2023-24.pdf
maximizing-the-impact-evaluating-the-fy-2023-24-budget-for-optimal-resource-allocation-socio-economic-addressal-and-sustainable-development,https://file.pide.org.pk/pdfpideresearch/rr-maximizing-the-impact-evaluating-the-fy-2023-24-budget.pdf,already_present,1654687,pdfs/2023/06/rr-maximizing-the-impact-evaluating-the-fy-2023-24-budget.pdf
media-coverage-of-malakand-conference,https://file.pide.org.pk/pdfpideinpress/pip-media-coverage-of-malakand-conference.pdf,already_present,6210577,pdfs/2023/06/pip-media-coverage-of-malakand-conference.pdf
catalyzing-urban-mobility,https://file.pide.org.pk/pdfpideinpress/pip-catalyzing-urban-mobility.pdf,already_present,47642,pdfs/2023/06/pip-catalyzing-urban-mobility.pdf
populism-the-illusion-of-change,https://file.pide.org.pk/pdfpideinpress/pip-populism-the-illusion-of-change.pdf,already_present,69977,pdfs/2023/06/pip-populism-the-illusion-of-change.pdf
the-pre-budget-policy-recommendations-optimizing-fiscal-resource-allocation-in-pakistan,https://file.pide.org.pk/pdfpideresearch/rr-the-pre-budget-policy-recommendations.pdf,already_present,1019092,pdfs/2023/06/rr-the-pre-budget-policy-recommendations.pdf
sovereign-debt-restructuring-reduction-conversion-rescheduling,https://file.pide.org.pk/pdfpideresearch/discourse-2023-03.pdf,already_present,37210624,pdfs/2023/06/discourse-2023-03.pdf
newsletter-january-march-2023,https://file.pide.org.pk/pdfpideresearch/nl-01-newsletter-january-march-2023.pdf,already_present,6640840,pdfs/2023/06/nl-01-newsletter-january-march-2023.pdf
pushed-to-the-outskirts-congestion-and-exclusion-in-the-twin-cities,https://file.pide.org.pk/pdfpideinpress/pip-pushed-to-the-outskirts-congestion-and-exclusion-in-the-twin-cities.pdf,already_present,800735,pdfs/2023/06/pip-pushed-to-the-outskirts-congestion-and-exclusion-in-the-twin-cities.pdf
cover-story,https://file.pide.org.pk/pdfpideresearch/discourse-2023-03-01-cover-piece.pdf,already_present,1350004,pdfs/2023/05/discourse-2023-03-01-cover-piece.pdf
how-to-avoid-a-lost-decade,https://file.pide.org.pk/pdfpideresearch/discourse-2023-03-02-how-to-avoid-a-lost-decade.pdf,already_present,1026008,pdfs/2023/05/discourse-2023-03-02-how-to-avoid-a-lost-decade.pdf
pakistans-political-business-cycle-and-external-debt-dilemma,https://file.pide.org.pk/pdfpideresearch/discourse-2023-03-03-pakistans-political-business-cycle-and-external-debt-dilemma.pdf,already_present,2437837,pdfs/2023/05/discourse-2023-03-03-pakistans-political-business-cycle-and-external-debt-dilemma.pdf
inflation-and-sovereign-debt-in-pakistan,https://file.pide.org.pk/pdfpideresearch/discourse-2023-03-04-inflation-and-sovereign-debt-in-pakistan.pdf,already_present,551094,pdfs/2023/05/discourse-2023-03-04-inflation-and-sovereign-debt-in-pakistan.pdf
inflation-and-sovereign-debt-in-pakistan,https://repository.graduateinstitute.ch/record/286974/files/hausmann2002.pdf,external_citation,0,
inflation-and-sovereign-debt-in-pakistan,https://eprints.soas.ac.uk/35254/1/DRGR%20Report%202021.pdf,external_citation,0,
debt-to-nature-swaps-and-the-triple-e-crises-of-pakistan,https://file.pide.org.pk/pdfpideresearch/discourse-2023-03-05-debt-to-nature-swaps-and-the-triple-e-crises-of-pakistan.pdf,already_present,934386,pdfs/2023/05/discourse-2023-03-05-debt-to-nature-swaps-and-the-triple-e-crises-of-pakistan.pdf
debt-restructuring-a-ruse-peddled-as-a-solution,https://file.pide.org.pk/pdfpideresearch/discourse-2023-03-06-debt-restructuring-a-ruse-peddled-as-a-solution.pdf,already_present,854093,pdfs/2023/05/discourse-2023-03-06-debt-restructuring-a-ruse-peddled-as-a-solution.pdf
sovereign-debt-restructuring-a-hard-pill-to-swallow-for-pakistan,https://file.pide.org.pk/pdfpideresearch/discourse-2023-03-07-sovereign-debt-restructuring-a-hard-pill-to-swallow-for-pakistan.pdf,already_present,368658,pdfs/2023/05/discourse-2023-03-07-sovereign-debt-restructuring-a-hard-pill-to-swallow-for-pakistan.pdf
the-saudi-iran-rapprochement-and-its-implications-for-pakistan,https://file.pide.org.pk/pdfpideresearch/discourse-2023-03-08-the-saudi-iran-rapprochement-and-its-implications-for-pakistan.pdf,already_present,421217,pdfs/2023/05/discourse-2023-03-08-the-saudi-iran-rapprochement-and-its-implications-for-pakistan.pdf
sucking-pakistan-into-a-whirlpool-of-rising-interest-rates,https://file.pide.org.pk/pdfpideresearch/discourse-2023-03-09-sucking-pakistan-into-a-whirlpool-of-rising-interest-rates.pdf,already_present,579309,pdfs/2023/05/discourse-2023-03-09-sucking-pakistan-into-a-whirlpool-of-rising-interest-rates.pdf
the-saudi-iranian-detente,https://file.pide.org.pk/pdfpideresearch/discourse-2023-03-10-the-saudi-iranian-detente.pdf,already_present,1727000,pdfs/2023/05/discourse-2023-03-10-the-saudi-iranian-detente.pdf
political-polarisation,https://file.pide.org.pk/pdfpideresearch/discourse-2023-03-11-political-polarisation.pdf,already_present,1544545,pdfs/2023/05/discourse-2023-03-11-political-polarisation.pdf
should-pakistan-move-towards-early-elections,https://file.pide.org.pk/pdfpideresearch/discourse-2023-03-12-should-pakistan-move-towards-early-elections.pdf,already_present,324256,pdfs/2023/05/discourse-2023-03-12-should-pakistan-move-towards-early-elections.pdf
is-delaying-elections-an-option,https://file.pide.org.pk/pdfpideresearch/discourse-2023-03-13-is-delaying-elections-an-option.pdf,already_present,269660,pdfs/2023/05/discourse-2023-03-13-is-delaying-elections-an-option.pdf
elections-should-under-no-circumstances-be-delayed,https://file.pide.org.pk/pdfpideresearch/discourse-2023-03-14-elections-should-under-no-circumstances-be-delayed.pdf,already_present,326562,pdfs/2023/05/discourse-2023-03-14-elections-should-under-no-circumstances-be-delayed.pdf
econ-fest,https://file.pide.org.pk/pdfpideresearch/discourse-2023-03-15-econfest.pdf,already_present,782417,pdfs/2023/05/discourse-2023-03-15-econfest.pdf
rethinking-economics,https://file.pide.org.pk/pdfpideresearch/discourse-2023-03-16-rethinking-economics.pdf,already_present,188459,pdfs/2023/05/discourse-2023-03-16-rethinking-economics.pdf
women-in-politics-the-trinity-of-men-military-mullah,https://file.pide.org.pk/pdfpideresearch/discourse-2023-03-17-women-in-politics-and-the-trinity-of-men-military-and-mullah.pdf,already_present,1045028,pdfs/2023/05/discourse-2023-03-17-women-in-politics-and-the-trinity-of-men-military-and-mullah.pdf
wanted-a-pakistani-community-of-economic-heterodoxy,https://file.pide.org.pk/pdfpideresearch/discourse-2023-03-18-wanted-a-pakistani-community-of-economic-heterodoxy.pdf,already_present,1152823,pdfs/2023/05/discourse-2023-03-18-wanted-a-pakistani-community-of-economic-heterodoxy.pdf
psdp-in-pakistan-a-history-of-unfulfilled-socio-economic-objectives,https://file.pide.org.pk/pdfpideresearch/discourse-2023-03-19-psdp-in-pakistan-a-history-of-unfulfilled-socio-economic-objectives.pdf,already_present,454029,pdfs/2023/05/discourse-2023-03-19-psdp-in-pakistan-a-history-of-unfulfilled-socio-economic-objectives.pdf
communalism-turned-inside-jinnahs-pakistan,https://file.pide.org.pk/pdfpideresearch/discourse-2023-03-20-communalism-turned-inside-jinnahs-pakistan.pdf,already_present,1168023,pdfs/2023/05/discourse-2023-03-20-communalism-turned-inside-jinnahs-pakistan.pdf
language-and-education-policies-and-power-in-pakistan,https://file.pide.org.pk/pdfpideresearch/discourse-2023-03-21-language-and-education-policies-and-power-in-pakistan.pdf,already_present,6491025,pdfs/2023/05/discourse-2023-03-21-language-and-education-policies-and-power-in-pakistan.pdf
why-scale-matters,https://file.pide.org.pk/pdfpideresearch/discourse-2023-03-22-why-scale-matters.pdf,already_present,5674016,pdfs/2023/05/discourse-2023-03-22-why-scale-matters.pdf
misguided-attack-on-terf,https://file.pide.org.pk/pdfpideresearch/discourse-2023-03-23-misguided-attack-on-terf.pdf,already_present,4591923,pdfs/2023/05/discourse-2023-03-23-misguided-attack-on-terf.pdf
the-evolution-and-future-of-pakistani-cricket-a-fireside-chat-with-mirza-iqbal-baig,https://file.pide.org.pk/pdfpideresearch/discourse-2023-03-24-the-evolution-and-future-of-pakistani-cricket-a-fireside-chat-with-mirza-iqbal-baig.pdf,already_present,1261508,pdfs/2023/05/discourse-2023-03-24-the-evolution-and-future-of-pakistani-cricket-a-fireside-chat-with-mirza-iqbal-baig.pdf
evolution-of-cricket-from-a-game-of-amateurs-to-a-billion-dollar-market,https://file.pide.org.pk/pdfpideresearch/discourse-2023-03-25-evolution-of-cricket-from-a-game-of-amateurs-to-a-billion-dollar-market.pdf,already_present,602321,pdfs/2023/05/discourse-2023-03-25-evolution-of-cricket-from-a-game-of-amateurs-to-a-billion-dollar-market.pdf
debating-festivals-do-we-need-more,https://file.pide.org.pk/pdfpideresearch/discourse-2023-03-26-debating-festivals-do-we-need-more.pdf,already_present,1180951,pdfs/2023/05/discourse-2023-03-26-debating-festivals-do-we-need-more.pdf
divided-curtains-and-sweet-symphonies-pre-partition-punjabs-contribution-to-indian-cinema,https://file.pide.org.pk/pdfpideresearch/discourse-2023-03-27-divided-curtains-and-sweet-symphonies.pdf,already_present,624476,pdfs/2023/05/discourse-2023-03-27-divided-curtains-and-sweet-symphonies.pdf
pide-bi-monthly-round-up-3,https://file.pide.org.pk/pdfpideresearch/discourse-2023-03-28-pide-bimonthly-roundup.pdf,already_present,730392,pdfs/2023/05/discourse-2023-03-28-pide-bimonthly-roundup.pdf
the-age-of-gvcs,https://file.pide.org.pk/pdfpideinpress/pip-the-age-of-gvcs.pdf,already_present,52093,pdfs/2023/05/pip-the-age-of-gvcs.pdf
path-to-competitive-trade-policy,https://file.pide.org.pk/pdfpideinpress/pip-path-to-competitive-trade-policy.pdf,already_present,328890,pdfs/2023/05/pip-path-to-competitive-trade-policy.pdf
